标题,小区,年限,户型,面积,楼层,单价,装修,总价,地址1,地址2,地址3,发布日期,url
实地常春藤 入读市二中学 单合同 宜住板块 智能装修,实地常春藤,2015,2室2厅1卫,71.0,低层(共32层),25070.0,精装修,178,黄埔,长岭居,禾丰路,2018年06月13日,https://guangzhou.anjuke.com/prop/view/A1281479926?from=filter&spread=commsearch_p&position=1725&kwtype=filter&now_time=1529383611
乐得花园 地铁在建 电梯2房 安静望花园 省级黄边小学学位,乐得花园,2000,2室2厅2卫,72.0,低层(共11层),23333.0,精装修,168,白云,黄石,黄边南路,2018年06月13日,https://guangzhou.anjuke.com/prop/view/A1281559816?from=filter-saleMetro-salesxq&spread=commsearch_p&position=1724&kwtype=filter&now_time=1529383611
大两房 通风采光好 近地铁 小区安静 价格笋 松涛北苑,松涛北苑,1999,2室2厅1卫,73.0,低层(共9层),21369.0,精装修,156,白云,永泰,白云堡道22-183号、松涛南街14、18、20、24...,2018年05月30日,https://guangzhou.anjuke.com/prop/view/A1261379714?from=filter-saleMetro&spread=commsearch_p&position=1723&kwtype=filter&now_time=1529383611
松涛北苑  补过地价 精装大两房 业主急售,松涛北苑,1999,2室2厅1卫,73.0,低层(共9层),20547.0,精装修,150,白云,永泰,白云堡道22-183号、松涛南街14、18、20、24...,2018年06月14日,https://guangzhou.anjuke.com/prop/view/A1282306957?from=filter-saleMetro&spread=commsearch_p&position=1722&kwtype=filter&now_time=1529383611
华海山屹海 南沙客运港 靠山望海 找我可拿员工折扣,华海山屿海,2017,2室2厅1卫,78.0,低层(共25层),18974.0,精装修,148,南沙,明珠湾,兴业路,2018年06月06日,https://guangzhou.anjuke.com/prop/view/A1271469959?from=filter&spread=commsearch_p&position=1721&kwtype=filter&now_time=1529383611
锦绣新天地 精装两房 中层配送家私电器 首付30万 税少,锦绣新天地,2011,2室2厅1卫,76.0,中层(共11层),20000.0,精装修,152,增城,新塘,府前路29号,2018年06月06日,https://guangzhou.anjuke.com/prop/view/A1270773486?from=filter&spread=commsearch_p&position=1720&kwtype=filter&now_time=1529383611
洛湖居 二楼东南向 望花园 省级学位 可公积金 证过五唯一,洛湖居,2002,2室2厅1卫,72.0,低层(共7层),25000.0,精装修,180,番禺,洛溪,北环路,2018年06月07日,https://guangzhou.anjuke.com/prop/view/A1271875131?from=filter-saleMetro&spread=commsearch_p&position=1719&kwtype=filter&now_time=1529383611
金色梦想 业主诚心出手省级学位  XI缺中高层刚需三房,万科金色梦想,2013,3室1厅1卫,77.0,低层(共28层),22987.0,精装修,177,黄埔,香雪,开源大道,2018年06月10日,https://guangzhou.anjuke.com/prop/view/A1277390988?from=filter&spread=commsearch_p&position=1718&kwtype=filter&now_time=1529383611
实地常春藤 精装两房带入户花园 省市一级中学  地铁21号线,实地常春藤,2016,2室2厅2卫,71.0,低层(共30层),26619.0,精装修,189,黄埔,长岭居,禾丰路,2018年05月27日,https://guangzhou.anjuke.com/prop/view/A1256505419?from=filter&spread=commsearch_p&position=1717&kwtype=filter&now_time=1529383611
中海誉城 精装两房 周边配套成熟 保养好 佩戴学位房,中海誉城南苑,2013,2室2厅1卫,70.0,低层(共33层),22857.0,精装修,160,黄埔,香雪,永和大道,2018年04月26日,https://guangzhou.anjuke.com/prop/view/A1203339903?from=filter&spread=commsearch_p&position=1716&kwtype=filter&now_time=1529383611
业主诚心放卖 乐得花园 省级学位 东南向两房 送一个大平台,乐得花园,1999,2室1厅1卫,72.0,低层(共8层),23333.0,精装修,168,白云,黄石,黄边南路,2018年06月05日,https://guangzhou.anjuke.com/prop/view/A1269453313?from=filter-saleMetro-salesxq&spread=commsearch_p&position=1715&kwtype=filter&now_time=1529383611
实地常春藤 省级市二中学位 地铁23号线落定 全智能化管理,实地常春藤,2018,2室1厅1卫,71.0,低层(共32层),25211.0,精装修,179,黄埔,长岭居,禾丰路,2018年06月01日,https://guangzhou.anjuke.com/prop/view/A1263826132?from=filter&spread=commsearch_p&position=1714&kwtype=filter&now_time=1529383611
2号线南浦 丽江花园康城居72平2房出售价200万随时看房,丽江花园康城居,1999,2室2厅1卫,72.0,低层(共9层),26111.0,精装修,188,番禺,南浦,洛浦街南浦岛,2018年06月15日,https://guangzhou.anjuke.com/prop/view/A1283614228?from=filter&spread=commsearch_p&position=1713&kwtype=filter&now_time=1529383611
近地铁 如意花园 中层两房 省级学位 看房预约,如意花园,1998,2室2厅1卫,71.0,低层(共7层),22535.0,精装修,160,番禺,洛溪,吉祥南街50号,2018年06月12日,https://guangzhou.anjuke.com/prop/view/A1279991403?from=filter-saleMetro&spread=commsearch_p&position=1712&kwtype=filter&now_time=1529383611
市桥西城花园 低楼层 采光好 老人着方便 旁边就是菜市场,西城花园,1998,3室2厅1卫,75.0,低层(共8层),19333.0,精装修,145,番禺,市桥西,西丽南路116号,2018年03月27日,https://guangzhou.anjuke.com/prop/view/A1164130223?from=filter&spread=commsearch_p&position=1711&kwtype=filter&now_time=1529383611
一楼带花园 精装三房 免公摊 送全屋家私电器 随时可以看房,富丽家园福宁园,2000,3室2厅1卫,78.0,低层(共7层),21794.0,精装修,170,番禺,大石,番禺区大石镇朝阳东路,2018年05月27日,https://guangzhou.anjuke.com/prop/view/A1256060960?from=filter-saleMetro&spread=commsearch_p&position=1710&kwtype=filter&now_time=1529383611
天河东圃 富力新村 70方南向大两房 厅出阳台 楼层,富力新村,1998,2室1厅1卫,70.0,低层(共9层),26428.0,精装修,185,天河,东圃,东圃大马路,2018年06月14日,https://guangzhou.anjuke.com/prop/view/A1282705145?from=filter-saleMetro-salesxq&spread=commsearch_p&position=1709&kwtype=filter&now_time=1529383611
锦绣新天地 大型社区 精装南向两房  望花园,锦绣新天地,2012,2室2厅1卫,77.0,低层(共23层),21298.0,豪华装修,164,增城,新塘,府前路29号,2018年06月01日,https://guangzhou.anjuke.com/prop/view/A1264653543?from=filter&spread=commsearch_p&position=1708&kwtype=filter&now_time=1529383611
如意花园 实用两房  户型方正 装修保养好 安静位置,如意花园,1995,2室2厅1卫,70.0,低层(共7层),25000.0,豪华装修,175,番禺,洛溪,吉祥南街50号,2018年06月11日,https://guangzhou.anjuke.com/prop/view/A1278723945?from=filter-saleMetro&spread=commsearch_p&position=1860&kwtype=filter&now_time=1529383632
（富港花园）实用大两房 送一百平方的大平台 只此一家,富佳花园,2008,2室2厅1卫,76.0,低层(共11层),21710.0,精装修,165,南沙,金洲,富佳东街1号,2018年06月17日,https://guangzhou.anjuke.com/prop/view/A1287190808?from=filter&spread=commsearch_p&position=1859&kwtype=filter&now_time=1529383632
侨乐新村  天平架地铁口  花园小区两房 安静刚需优选,侨乐新村,1998,2室1厅1卫,70.0,共1层,26714.0,精装修,187,天河,沙太,沙太南路,2018年05月27日,https://guangzhou.anjuke.com/prop/view/A1256455510?from=filter-saleMetro&spread=commsearch_p&position=1858&kwtype=filter&now_time=1529383632
丰庭花园 金隆学位 近地铁 近万达 精装两房 业主急售,丰庭花园,2000,2室2厅1卫,75.2,低层(共11层),21808.0,精装修,164,南沙,金洲,广丰路,2018年06月14日,https://guangzhou.anjuke.com/prop/view/A1282216489?from=filter-saleMetro&spread=commsearch_p&position=1857&kwtype=filter&now_time=1529383632
蟠龙花园，豪华装修，全明户型，客厅带阳台，采光好，位置安静，,蟠龙花园,2000,2室2厅1卫,72.0,低层(共9层),26111.0,豪华装修,188,海珠,前进路,万寿北街58-76号,2018年06月01日,https://guangzhou.anjuke.com/prop/view/A1264390836?from=filter-saleMetro&spread=commsearch_p&position=1856&kwtype=filter&now_time=1529383632
6号线 95号大院 一梯两户 精装修大两房 南向  业主换房,濂泉西路95号大院,1998,2室2厅1卫,76.0,低层(共9层),22368.0,精装修,170,天河,沙河,濂泉西路95号,2018年06月04日,https://guangzhou.anjuke.com/prop/view/A1268287898?from=filter-saleMetro&spread=commsearch_p&position=1855&kwtype=filter&now_time=1529383632
萝岗刚需保利大盘 自带公立 全新一手等您来电,越秀保利爱特城,2017,2室2厅1卫,72.0,低层(共33层),19444.0,精装修,140,黄埔,香雪,云埔一路,2018年05月06日,https://guangzhou.anjuke.com/prop/view/A1216427501?from=filter&spread=commsearch_p&position=1854&kwtype=filter&now_time=1529383632
北丽园 步梯精装两房 做生意讲诚信 不造假,北丽园,1995,2室2厅1卫,73.0,低层(共6层),20821.0,精装修,152,番禺,市桥,北丽园一街,2018年06月06日,https://guangzhou.anjuke.com/prop/view/A1270766794?from=filter-saleMetro-salesxq&spread=commsearch_p&position=1853&kwtype=filter&now_time=1529383632
萝岗萝岗万科幸福誉 2室2厅1卫 74平米,万科幸福誉,2015,2室2厅1卫,74.0,低层(共28层),23108.0,精装修,171,黄埔,知识城,九龙大道,2018年06月13日,https://guangzhou.anjuke.com/prop/view/A1281277582?from=filter&spread=commsearch_p&position=1852&kwtype=filter&now_time=1529383632
北丽园，入读小学，临近市桥地铁站，精装修，拎包可入住,北丽园,1992,2室2厅1卫,71.0,低层(共6层),26056.0,精装修,185,番禺,市桥,北丽园一街,2018年06月14日,https://guangzhou.anjuke.com/prop/view/A1282058179?from=filter-saleMetro-salesxq&spread=commsearch_p&position=1851&kwtype=filter&now_time=1529383632
祈福新村 C区 可公积金 单边位采光足 过5年少税,祈福新邨C区,1996,3室2厅2卫,76.0,共1层,19736.0,豪华装修,150,番禺,祈福,番禺区市广路,2018年06月10日,https://guangzhou.anjuke.com/prop/view/A1276584071?from=filter&spread=commsearch_p&position=1849&kwtype=filter&now_time=1529383632
北丽园  近地铁口  靠易发街  低楼层  采光好  急售,北丽园,2000,2室1厅1卫,70.7,低层(共7层),26166.0,精装修,185,番禺,市桥,北丽园一街,2018年06月16日,https://guangzhou.anjuke.com/prop/view/A1285154601?from=filter-saleMetro-salesxq&spread=commsearch_p&position=1848&kwtype=filter&now_time=1529383632
钟村碧桂园东苑 广州产权 刚需大两房 78方 香港业主,顺德碧桂园东苑,2009,2室1厅1卫,78.5,低层(共6层),18343.0,精装修,144,番禺,顺德碧桂园,番禺区钟村镇105国道旁,2018年06月15日,https://guangzhou.anjuke.com/prop/view/A1284595891?from=filter&spread=commsearch_p&position=1847&kwtype=filter&now_time=1529383632
刚放盘.刚放盘.祈福天龙苑 地铁口物业 带精装修. 配套齐全,祈福天龙苑,2012,2室2厅1卫,77.0,低层(共18层),19220.0,精装修,148,花都,旧区,望岗路6号,2018年06月01日,https://guangzhou.anjuke.com/prop/view/A1264396651?from=filter&spread=commsearch_p&position=1846&kwtype=filter&now_time=1529383632
"金沙湾花园，送30多平的花园。两房只要178,只要178.",金沙湾花园,2004,2室2厅1卫,74.0,低层(共6层),24054.0,毛坯,178,番禺,市桥南,中华大道505号,2018年06月17日,https://guangzhou.anjuke.com/prop/view/A1287024410?from=filter-salesxq&spread=commsearch_p&position=1845&kwtype=filter&now_time=1529383632
实拍视频 碧桂园东苑滨江路 南北对流大两房 温馨住家 采光好,顺德碧桂园东苑,2000,2室2厅1卫,78.0,低层(共6层),18205.0,精装修,142,番禺,顺德碧桂园,番禺区钟村镇105国道旁,2018年06月01日,https://guangzhou.anjuke.com/prop/view/A1264026084?from=filter&spread=commsearch_p&position=1844&kwtype=filter&now_time=1529383632
富港花园 大两房 户型方正 看房方便，送100平大阳台。,富佳花园,2000,2室2厅1卫,76.0,低层(共11层),21710.0,精装修,165,南沙,金洲,富佳东街1号,2018年06月02日,https://guangzhou.anjuke.com/prop/view/A1265023082?from=filter&spread=commsearch_p&position=1843&kwtype=filter&now_time=1529383632
广州碧桂园东苑 望园景北向2房 方正实用152万,顺德碧桂园正苑,2000,2室2厅1卫,78.0,低层(共6层),19487.0,精装修,152,番禺,顺德碧桂园,三桂大道,2018年05月27日,https://guangzhou.anjuke.com/prop/view/A1256872856?from=filter&spread=commsearch_p&position=1842&kwtype=filter&now_time=1529383632
顺德碧桂园东苑 中层大两层 望园景 保养好 产权清晰,顺德碧桂园东苑,2009,2室2厅1卫,78.0,低层(共6层),18205.0,精装修,142,番禺,顺德碧桂园,番禺区钟村镇105国道旁,2018年05月18日,https://guangzhou.anjuke.com/prop/view/A1238916126?from=filter&spread=commsearch_p&position=1841&kwtype=filter&now_time=1529383632
业主急卖 南向小区两房可改三房 位置安静 随时看房 近地铁,沙河顶新二街小区,1997,2室2厅1卫,75.0,共1层,23333.0,精装修,175,天河,沙河,沙河顶新二街,2018年05月04日,https://guangzhou.anjuke.com/prop/view/A1213017424?from=filter-saleMetro-salesxq&spread=commsearch_p&position=1840&kwtype=filter&now_time=1529383632
顺德碧桂园 西苑绿茵居一楼二房带花园 全新装修 业主急售,顺德碧桂园绿茵居,2005,2室2厅2卫,79.0,共5层,23037.0,豪华装修,182,番禺,顺德碧桂园,长宁路,2018年06月08日,https://guangzhou.anjuke.com/prop/view/A1273989889?from=filter&spread=commsearch_p&position=1839&kwtype=filter&now_time=1529383632
龙光棕榈水岸 南向精装两房 证过二,龙光棕榈水岸(北区),2012,2室2厅1卫,77.0,低层(共18层),23376.0,精装修,180,南沙,黄阁,金蕉大道,2018年05月28日,https://guangzhou.anjuke.com/prop/view/A1258512422?from=filter-saleMetro&spread=commsearch_p&position=1838&kwtype=filter&now_time=1529383632
顺德碧桂园东苑大2房 产权清晰 南北对流采光好笋盘，,顺德碧桂园东苑,2002,2室2厅2卫,78.0,低层(共6层),18589.0,精装修,145,番禺,顺德碧桂园,番禺区钟村镇105国道旁,2018年05月11日,https://guangzhou.anjuke.com/prop/view/A1225554649?from=filter&spread=commsearch_p&position=1837&kwtype=filter&now_time=1529383632
碧桂园租售服务中心 南沙碧桂园天玺湾77方实用二房 低于市价,南沙碧桂园天玺湾,2014,2室2厅1卫,77.0,低层(共18层),22077.0,精装修,170,南沙,金洲,进港大道,2018年04月24日,https://guangzhou.anjuke.com/prop/view/A1200306287?from=filter&spread=commsearch_p&position=1836&kwtype=filter&now_time=1529383632
顺德碧桂园西苑 未来地铁出口 72方+115方花园 不容错过,顺德碧桂园绿茵居,2003,2室2厅1卫,78.0,低层(共6层),22435.0,精装修,175,番禺,顺德碧桂园,长宁路,2018年06月05日,https://guangzhou.anjuke.com/prop/view/A1269344677?from=filter&spread=commsearch_p&position=1835&kwtype=filter&now_time=1529383632
祈福万景峰精装修朝北 2室，无遮挡，的好房，的,祈福万景峰,2010,2室2厅1卫,77.0,低层(共28层),19220.0,精装修,148,花都,旧区,新街大道中,2018年05月07日,https://guangzhou.anjuke.com/prop/view/A1217661263?from=filter&spread=commsearch_p&position=1834&kwtype=filter&now_time=1529383632
黄埔 海员路128大院 荔香路一带少卖的户型 附带省级荔园学,海员路157号大院,1996,2室2厅1卫,72.0,低层(共8层),23194.0,精装修,167,黄埔,黄埔港,"海员路157，159,161,163号",2018年06月03日,https://guangzhou.anjuke.com/prop/view/A1267367893?from=filter-saleMetro&spread=commsearch_p&position=1833&kwtype=filter&now_time=1529383632
海珠琶洲附近 首付20万拎包入住 地铁磨碟沙 可公积金,海珠司法局宿舍,2010,2室1厅1卫,72.0,低层(共10层),22222.0,精装修,160,海珠,琶洲,新港东路23号,2018年06月14日,https://guangzhou.anjuke.com/prop/view/A1282206172?from=filter-saleMetro&spread=commsearch_p&position=1832&kwtype=filter&now_time=1529383632
此房源原为结婚而备  为结婚而装  现因离开而售  寻找缘人,美心花园,1998,2室1厅1卫,73.7,低层(共7层),21031.0,精装修,155,番禺,石基,清河东路,2018年04月19日,https://guangzhou.anjuke.com/prop/view/A1193804280?from=filter-saleMetro&spread=commsearch_p&position=1831&kwtype=filter&now_time=1529383632
天马河公馆不一样的房子，不一样的生活，还等什么呢,天马河公馆,2015,2室2厅1卫,76.0,低层(共34层),19078.0,精装修,145,花都,花都西,望亭路,2018年04月21日,https://guangzhou.anjuke.com/prop/view/A1196236874?from=filter&spread=commsearch_p&position=1830&kwtype=filter&now_time=1529383632
云珠花园 大润发商圈 云山小学 九号线马鞍山站  证满两年,云珠花园,2006,2室2厅1卫,71.0,低层(共11层),25352.0,精装修,180,花都,新区,龙珠路35号,2018年06月04日,https://guangzhou.anjuke.com/prop/view/A1267673764?from=filter&spread=commsearch_p&position=1829&kwtype=filter&now_time=1529383632
广州北站地铁口翠华花园2楼南向送30方平台花园证够5年税费低,翠华花园,2005,2室2厅1卫,73.0,低层(共8层),19178.0,精装修,140,花都,旧区,金华路10号,2018年05月20日,https://guangzhou.anjuke.com/prop/view/A1242302803?from=filter&spread=commsearch_p&position=1828&kwtype=filter&now_time=1529383632
金迪城市花园 新净一房 家电齐,金迪城市花园,2018,1室1厅1卫,45.0,低层(共15层),31111.0,简单装修,140,白云,机场路,乐陶街46号,2018年06月02日,https://guangzhou.anjuke.com/prop/view/A1266000262?from=filter-saleMetro&spread=commsearch_p&position=1980&kwtype=filter&now_time=1529383652
白云明珠广场 电梯舒适一房,白云明珠广场,2019,1室2厅1卫,49.0,高层(共14层),32244.0,简单装修,158,白云,新市,华明街71号,2018年04月30日,https://guangzhou.anjuke.com/prop/view/A1207981820?from=filter-saleMetro-salesxq&spread=commsearch_p&position=1979&kwtype=filter&now_time=1529383652
金迪城市花园 电梯一房 格局,金迪城市花园,1998,1室1厅1卫,45.0,中层(共15层),33333.0,简单装修,150,白云,机场路,乐陶街46号,2018年06月17日,https://guangzhou.anjuke.com/prop/view/A1286452645?from=filter-saleMetro&spread=commsearch_p&position=1977&kwtype=filter&now_time=1529383652
侨诚花园 实用电梯一房 厅出阳台,侨诚花园,2000,1室1厅1卫,37.8,低层(共15层),45021.0,简单装修,170,海珠,东晓南,工业大道南253号,2018年06月09日,https://guangzhou.anjuke.com/prop/view/A1275289027?from=filter-saleMetro&spread=commsearch_p&position=1976&kwtype=filter&now_time=1529383652
夏街大道小区 采光好 保养新净 低首期28w,夏街大道小区,2008,4室2厅3卫,153.9,共1层,10202.0,简单装修,157,增城,荔城中区,槎岗路,2018年05月25日,https://guangzhou.anjuke.com/prop/view/A1253475737?from=filter&spread=commsearch_p&position=1975&kwtype=filter&now_time=1529383652
金沙洲 万科爱地 广州学位房 证过五年 价格笋 附送家私电,万科idea爱地住区,2012,1室1厅1卫,58.0,高层(共12层),31034.0,简单装修,180,白云,金沙洲,悦峰三街,2018年06月07日,https://guangzhou.anjuke.com/prop/view/A1272941542?from=filter-saleMetro&spread=commsearch_p&position=1974&kwtype=filter&now_time=1529383652
擎山苑  格局方正  电梯一房  学位户口zui佳选择,擎山苑,2008,1室1厅1卫,48.0,低层(共17层),31041.0,简单装修,149,白云,京溪,梅岗路125-147号,2018年06月17日,https://guangzhou.anjuke.com/prop/view/A1286628109?from=filter-saleMetro&spread=commsearch_p&position=1973&kwtype=filter&now_time=1529383652
保利红棉，低总价，一房可改两房，低 总 价,保利红棉花园,1997,1室1厅1卫,44.0,中层(共12层),32272.0,简单装修,142,海珠,江燕路,江燕路353号,2018年06月16日,https://guangzhou.anjuke.com/prop/view/A1284976561?from=filter-saleMetro-salesxq&spread=commsearch_p&position=1972&kwtype=filter&now_time=1529383652
飞翔公园地铁 金迪城市花园 可改两房,金迪城市花园,2000,1室1厅1卫,53.0,低层(共15层),30566.0,简单装修,162,白云,机场路,乐陶街46号,2018年05月09日,https://guangzhou.anjuke.com/prop/view/A1221322465?from=filter-saleMetro&spread=commsearch_p&position=1971&kwtype=filter&now_time=1529383652
天河东圃 4号线车陂 城市假日园 南向一房一厅 带租约360,城市假日园,2000,1室2厅1卫,46.3,高层(共15层),40820.0,简单装修,189,天河,东圃,旭景西路,2018年06月11日,https://guangzhou.anjuke.com/prop/view/A1278660022?from=filter-saleMetro&spread=commsearch_p&position=1970&kwtype=filter&now_time=1529383652
机场路 远景路 中意花苑精装1房1 靠地铁 户型正 采光好,中意花苑,1997,1室1厅1卫,55.0,低层(共15层),27272.0,简单装修,150,白云,机场路,中意街1-7号,2018年06月06日,https://guangzhou.anjuke.com/prop/view/A1271218607?from=filter-saleMetro-salesxq&spread=commsearch_p&position=1969&kwtype=filter&now_time=1529383652
金迪城市花园1房1厅   户型可改2房  电梯高层,金迪城市花园,1997,1室1厅1卫,52.0,中层(共15层),30769.0,简单装修,160,白云,机场路,乐陶街46号,2018年05月11日,https://guangzhou.anjuke.com/prop/view/A1223785631?from=filter-saleMetro&spread=commsearch_p&position=1968&kwtype=filter&now_time=1529383652
广州奥园三期.友谊尚居.精装一房一厅.婚房.带学位.住宅用地,广州奥林匹克花园,2013,1室1厅1卫,40.0,中层(共15层),40000.0,简单装修,160,番禺,洛溪,如意路,2018年04月18日,https://guangzhou.anjuke.com/prop/view/A1192071223?from=filter-saleMetro&spread=commsearch_p&position=1967&kwtype=filter&now_time=1529383652
小区电梯一房  可改两房 正望花园 光线猛烈,南箕花苑,2006,1室1厅1卫,45.0,中层(共15层),33333.0,简单装修,150,海珠,工业大道南,南箕中街59-510号,2018年04月17日,https://guangzhou.anjuke.com/prop/view/A1191469412?from=filter-saleMetro&spread=commsearch_p&position=1966&kwtype=filter&now_time=1529383652
万科爱地 精装两房 过五年物业,万科idea爱地住区,2018,1室1厅1卫,58.0,高层(共13层),32586.0,简单装修,189,白云,金沙洲,悦峰三街,2018年05月15日,https://guangzhou.anjuke.com/prop/view/A1231373949?from=filter-saleMetro&spread=commsearch_p&position=1965&kwtype=filter&now_time=1529383652
哋 铁 周边 南洲名苑 小高层 实用也高 正规一房一厅,南洲名苑,2005,1室1厅1卫,40.0,中层(共12层),40000.0,简单装修,160,海珠,东晓南,南洲路13号,2018年06月09日,https://guangzhou.anjuke.com/prop/view/A1275591670?from=filter-saleMetro&spread=commsearch_p&position=1964&kwtype=filter&now_time=1529383652
恒骏花园，地铁口电梯一房一厅，南向 带省一级学位,恒骏花园,2001,1室1厅1卫,40.0,低层(共13层),45000.0,简单装修,180,白云,京溪,京溪路恒骏街,2018年06月03日,https://guangzhou.anjuke.com/prop/view/A1267470084?from=filter-saleMetro&spread=commsearch_p&position=1963&kwtype=filter&now_time=1529383652
梓元岗，低层精致一房一厅,梓元岗小区,1988,1室1厅1卫,41.0,低层(共12层),36585.0,简单装修,150,白云,三元里,梓元岗路48-60号,2018年04月15日,https://guangzhou.anjuke.com/prop/view/A1188871893?from=filter-saleMetro-salesxq&spread=commsearch_p&position=1962&kwtype=filter&now_time=1529383652
恒骏花园 电梯 南向一房,恒骏花园,2005,1室1厅1卫,39.0,低层(共13层),47435.0,简单装修,185,白云,京溪,京溪路恒骏街,2018年05月27日,https://guangzhou.anjuke.com/prop/view/A1257191155?from=filter-saleMetro&spread=commsearch_p&position=1961&kwtype=filter&now_time=1529383652
金桂园 电梯1房 望花园 空间够用 老人家置换必看,金桂园,2003,1室1厅1卫,41.0,低层(共15层),40243.0,简单装修,165,白云,三元里,解放北路1000号,2018年05月20日,https://guangzhou.anjuke.com/prop/view/A1241808612?from=filter-saleMetro-salesxq&spread=commsearch_p&position=1960&kwtype=filter&now_time=1529383652
花季小区交通方便 ，总价低180万,花季小区,2000,1室1厅0卫,52.0,中层(共14层),34615.0,简单装修,180,白云,三元里,飞鹅西路,2018年05月06日,https://guangzhou.anjuke.com/prop/view/A1216086286?from=filter-saleMetro-salesxq&spread=commsearch_p&position=1959&kwtype=filter&now_time=1529383652
金桂园 E区一房  望中心花园 少有放盘,金桂园,2000,1室1厅1卫,40.0,低层(共16层),42000.0,简单装修,168,白云,三元里,解放北路1000号,2018年05月19日,https://guangzhou.anjuke.com/prop/view/A1240768385?from=filter-saleMetro-salesxq&spread=commsearch_p&position=1958&kwtype=filter&now_time=1529383652
时代玫瑰园 高楼层一房 业主诚心放卖  采光好,时代玫瑰园,2004,1室1厅1卫,39.0,高层(共13层),42307.0,简单装修,165,白云,黄石,黄边北路151号,2018年06月16日,https://guangzhou.anjuke.com/prop/view/A1285377742?from=filter-saleMetro-salesxq&spread=commsearch_p&position=1957&kwtype=filter&now_time=1529383652
西关 多宝路小区 上下九商圈 多宝华厦 电梯楼 中层,多宝华厦,1999,1室1厅1卫,38.0,中层(共15层),39473.0,简单装修,150,荔湾,西关,多宝路246-262号,2018年05月28日,https://guangzhou.anjuke.com/prop/view/A1258614485?from=filter-saleMetro-salesxq&spread=commsearch_p&position=1956&kwtype=filter&now_time=1529383652
嘉鸿花园间隔方正 百变户型一房可改两房 电梯48方仅175万,嘉鸿花园,2002,1室1厅1卫,48.0,低层(共12层),36458.0,简单装修,175,海珠,东晓南,工业大道南997号,2018年06月15日,https://guangzhou.anjuke.com/prop/view/A1284541062?from=filter-saleMetro&spread=commsearch_p&position=1955&kwtype=filter&now_time=1529383652
双子星城 实用温馨单位 配套完善,双子星城,2005,1室1厅1卫,34.0,高层(共12层),47058.0,简单装修,160,海珠,新港西,新港西路144号,2018年05月15日,https://guangzhou.anjuke.com/prop/view/A1232137007?from=filter-saleMetro&spread=commsearch_p&position=1954&kwtype=filter&now_time=1529383652
笋盘锦绣新天地  75方 仅售152万,锦绣新天地,2012,2室2厅1卫,75.0,中层(共15层),17733.0,简单装修,133,增城,新塘,府前路29号,2018年06月11日,https://guangzhou.anjuke.com/prop/view/A1277673252?from=filter&spread=commsearch_p&position=1953&kwtype=filter&now_time=1529383652
增城少有的单价1.6W 锦绣御景苑锦绣御景苑御品名苑 3室2,锦绣御景苑御品名苑,2018,3室2厅2卫,110.0,共1层,16636.0,简单装修,183,增城,荔城富鹏,增派大道60号,2018年06月01日,https://guangzhou.anjuke.com/prop/view/A1264417963?from=filter&spread=commsearch_p&position=1952&kwtype=filter&now_time=1529383652
侨诚花园电梯一室 简单舒适 交通便利,侨诚花园,2000,1室1厅1卫,38.0,低层(共15层),40789.0,简单装修,155,海珠,东晓南,工业大道南253号,2018年06月17日,https://guangzhou.anjuke.com/prop/view/A1286956793?from=filter-saleMetro&spread=commsearch_p&position=1951&kwtype=filter&now_time=1529383652
大沙头 中层1房1厅 可改两房 仅售145万,大沙头路小区,1998,1室1厅1卫,40.0,高层(共12层),36250.0,简单装修,145,越秀,大沙头,"大沙头20号,大沙头三马路2号",2018年05月23日,https://guangzhou.anjuke.com/prop/view/A1249263155?from=filter-salesxq&spread=commsearch_p&position=1950&kwtype=filter&now_time=1529383652
心谊路低首付乐嘉路小户型机场西电梯房远景路临地铁汇景路厅出阳,金迪城市花园,1996,1室1厅1卫,53.0,高层(共15层),27924.0,简单装修,148,白云,机场路,乐陶街46号,2018年05月07日,https://guangzhou.anjuke.com/prop/view/A1217610371?from=filter-saleMetro&spread=commsearch_p&position=1949&kwtype=filter&now_time=1529383652
未来地铁物业少有一房出售 总价低 易入手 业主急售,金桂园,2000,1室1厅1卫,41.3,低层(共16层),40717.0,简单装修,168,白云,三元里,解放北路1000号,2018年06月10日,https://guangzhou.anjuke.com/prop/view/A1276431172?from=filter-saleMetro-salesxq&spread=commsearch_p&position=1948&kwtype=filter&now_time=1529383652
锦绣新天地 大型绿化小区房 南向两房 过五,锦绣新天地,2012,2室2厅1卫,78.0,高层(共18层),20512.0,精装修,160,增城,新塘,府前路29号,2018年06月15日,https://guangzhou.anjuke.com/prop/view/A1284339162?from=filter&spread=commsearch_p&position=2100&kwtype=filter&now_time=1529383672
新出新康花园  精装修南向两房  业主自住  笋盘急售,新康花园,2008,2室2厅1卫,79.5,中层(共16层),17610.0,精装修,140,增城,新塘,广深大道108号,2018年06月12日,https://guangzhou.anjuke.com/prop/view/A1279171031?from=filter&spread=commsearch_p&position=2099&kwtype=filter&now_time=1529383672
笋盘出街锦绣新天地 全新两房没有住过 总价低 急售,锦绣新天地,2012,2室1厅1卫,75.0,中层(共18层),19733.0,精装修,148,增城,新塘,府前路29号,2018年06月14日,https://guangzhou.anjuke.com/prop/view/A1283075676?from=filter&spread=commsearch_p&position=2098&kwtype=filter&now_time=1529383672
